,0
27444,Enjoyed
27445,Did Not Enjoy
27446,Enjoyed
27447,Did Not Enjoy
27448,Worst Concert Ever
27449,Did Not Enjoy
27450,Enjoyed
27451,Did Not Enjoy
27452,Enjoyed
27453,Did Not Enjoy
27454,Did Not Enjoy
27455,Enjoyed
27456,Enjoyed
27457,Enjoyed
27458,Did Not Enjoy
27459,Did Not Enjoy
27460,Enjoyed
27461,Did Not Enjoy
27462,Did Not Enjoy
27463,Did Not Enjoy
27464,Did Not Enjoy
27465,Did Not Enjoy
27466,Did Not Enjoy
27467,Did Not Enjoy
27468,Enjoyed
27469,Enjoyed
27470,Did Not Enjoy
27471,Best Concert Ever
27472,Did Not Enjoy
27473,Did Not Enjoy
27474,Enjoyed
27475,Did Not Enjoy
27476,Worst Concert Ever
27477,Did Not Enjoy
27478,Enjoyed
27479,Did Not Enjoy
27480,Did Not Enjoy
27481,Enjoyed
27482,Enjoyed
27483,Did Not Enjoy
27484,Enjoyed
27485,Did Not Enjoy
27486,Did Not Enjoy
27487,Best Concert Ever
27488,Enjoyed
27489,Enjoyed
27490,Did Not Enjoy
27491,Enjoyed
27492,Enjoyed
27493,Enjoyed
27494,Enjoyed
27495,Enjoyed
27496,Enjoyed
27497,Did Not Enjoy
27498,Enjoyed
27499,Did Not Enjoy
27500,Worst Concert Ever
27501,Did Not Enjoy
27502,Did Not Enjoy
27503,Did Not Enjoy
27504,Enjoyed
27505,Enjoyed
27506,Enjoyed
27507,Enjoyed
27508,Did Not Enjoy
27509,Enjoyed
27510,Did Not Enjoy
27511,Enjoyed
27512,Enjoyed
27513,Enjoyed
27514,Did Not Enjoy
27515,Did Not Enjoy
27516,Enjoyed
27517,Did Not Enjoy
27518,Did Not Enjoy
27519,Enjoyed
27520,Did Not Enjoy
27521,Enjoyed
27522,Did Not Enjoy
27523,Did Not Enjoy
27524,Enjoyed
27525,Enjoyed
27526,Enjoyed
27527,Worst Concert Ever
27528,Best Concert Ever
27529,Did Not Enjoy
27530,Did Not Enjoy
27531,Enjoyed
27532,Did Not Enjoy
27533,Enjoyed
27534,Enjoyed
27535,Best Concert Ever
27536,Worst Concert Ever
27537,Enjoyed
27538,Did Not Enjoy
27539,Did Not Enjoy
27540,Did Not Enjoy
27541,Enjoyed
27542,Enjoyed
27543,Enjoyed
27544,Did Not Enjoy
27545,Did Not Enjoy
27546,Did Not Enjoy
27547,Did Not Enjoy
27548,Did Not Enjoy
27549,Enjoyed
27550,Enjoyed
27551,Did Not Enjoy
27552,Enjoyed
27553,Did Not Enjoy
27554,Did Not Enjoy
27555,Enjoyed
27556,Enjoyed
27557,Enjoyed
27558,Did Not Enjoy
27559,Did Not Enjoy
27560,Did Not Enjoy
27561,Enjoyed
27562,Enjoyed
27563,Enjoyed
27564,Enjoyed
27565,Did Not Enjoy
27566,Enjoyed
27567,Enjoyed
27568,Best Concert Ever
27569,Enjoyed
27570,Did Not Enjoy
27571,Did Not Enjoy
27572,Enjoyed
27573,Enjoyed
27574,Enjoyed
27575,Enjoyed
27576,Did Not Enjoy
27577,Enjoyed
27578,Enjoyed
27579,Enjoyed
27580,Enjoyed
27581,Did Not Enjoy
27582,Did Not Enjoy
27583,Enjoyed
27584,Did Not Enjoy
27585,Enjoyed
27586,Enjoyed
27587,Did Not Enjoy
27588,Enjoyed
27589,Worst Concert Ever
27590,Enjoyed
27591,Enjoyed
27592,Enjoyed
27593,Did Not Enjoy
27594,Enjoyed
27595,Did Not Enjoy
27596,Enjoyed
27597,Enjoyed
27598,Did Not Enjoy
27599,Enjoyed
27600,Did Not Enjoy
27601,Enjoyed
27602,Did Not Enjoy
27603,Enjoyed
27604,Did Not Enjoy
27605,Did Not Enjoy
27606,Did Not Enjoy
27607,Did Not Enjoy
27608,Did Not Enjoy
27609,Did Not Enjoy
27610,Did Not Enjoy
27611,Enjoyed
27612,Enjoyed
27613,Did Not Enjoy
27614,Enjoyed
27615,Enjoyed
27616,Enjoyed
27617,Enjoyed
27618,Did Not Enjoy
27619,Enjoyed
27620,Did Not Enjoy
27621,Did Not Enjoy
27622,Did Not Enjoy
27623,Enjoyed
27624,Did Not Enjoy
27625,Did Not Enjoy
27626,Enjoyed
27627,Enjoyed
27628,Did Not Enjoy
27629,Enjoyed
27630,Did Not Enjoy
27631,Enjoyed
27632,Enjoyed
27633,Enjoyed
27634,Enjoyed
27635,Enjoyed
27636,Enjoyed
27637,Enjoyed
27638,Enjoyed
27639,Did Not Enjoy
27640,Enjoyed
27641,Did Not Enjoy
27642,Did Not Enjoy
27643,Did Not Enjoy
27644,Did Not Enjoy
27645,Did Not Enjoy
27646,Enjoyed
27647,Did Not Enjoy
27648,Enjoyed
27649,Enjoyed
27650,Did Not Enjoy
27651,Enjoyed
27652,Did Not Enjoy
27653,Enjoyed
27654,Did Not Enjoy
27655,Enjoyed
27656,Enjoyed
27657,Enjoyed
27658,Enjoyed
27659,Did Not Enjoy
27660,Did Not Enjoy
27661,Best Concert Ever
27662,Did Not Enjoy
27663,Did Not Enjoy
27664,Enjoyed
27665,Did Not Enjoy
27666,Did Not Enjoy
27667,Enjoyed
27668,Enjoyed
27669,Did Not Enjoy
27670,Did Not Enjoy
27671,Did Not Enjoy
27672,Enjoyed
27673,Did Not Enjoy
27674,Enjoyed
27675,Enjoyed
27676,Did Not Enjoy
27677,Did Not Enjoy
27678,Enjoyed
27679,Did Not Enjoy
27680,Enjoyed
27681,Did Not Enjoy
27682,Did Not Enjoy
27683,Did Not Enjoy
27684,Did Not Enjoy
27685,Did Not Enjoy
27686,Enjoyed
27687,Did Not Enjoy
27688,Enjoyed
27689,Did Not Enjoy
27690,Enjoyed
27691,Enjoyed
27692,Enjoyed
27693,Enjoyed
27694,Did Not Enjoy
27695,Did Not Enjoy
27696,Did Not Enjoy
27697,Did Not Enjoy
27698,Did Not Enjoy
27699,Enjoyed
27700,Did Not Enjoy
27701,Did Not Enjoy
27702,Enjoyed
27703,Did Not Enjoy
27704,Enjoyed
27705,Enjoyed
27706,Enjoyed
27707,Did Not Enjoy
27708,Did Not Enjoy
27709,Did Not Enjoy
27710,Enjoyed
27711,Did Not Enjoy
27712,Did Not Enjoy
27713,Best Concert Ever
27714,Enjoyed
27715,Did Not Enjoy
27716,Did Not Enjoy
27717,Did Not Enjoy
27718,Enjoyed
27719,Did Not Enjoy
27720,Enjoyed
27721,Did Not Enjoy
27722,Enjoyed
27723,Did Not Enjoy
27724,Did Not Enjoy
27725,Enjoyed
27726,Enjoyed
27727,Enjoyed
27728,Enjoyed
27729,Enjoyed
27730,Enjoyed
27731,Did Not Enjoy
27732,Enjoyed
27733,Enjoyed
27734,Enjoyed
27735,Enjoyed
27736,Enjoyed
27737,Did Not Enjoy
27738,Enjoyed
27739,Did Not Enjoy
27740,Did Not Enjoy
27741,Enjoyed
27742,Did Not Enjoy
27743,Did Not Enjoy
27744,Enjoyed
27745,Enjoyed
27746,Did Not Enjoy
27747,Did Not Enjoy
27748,Enjoyed
27749,Did Not Enjoy
27750,Enjoyed
27751,Enjoyed
27752,Enjoyed
27753,Enjoyed
27754,Enjoyed
27755,Enjoyed
27756,Did Not Enjoy
27757,Did Not Enjoy
27758,Did Not Enjoy
27759,Did Not Enjoy
27760,Did Not Enjoy
27761,Enjoyed
27762,Enjoyed
27763,Did Not Enjoy
27764,Enjoyed
27765,Did Not Enjoy
27766,Did Not Enjoy
27767,Did Not Enjoy
27768,Enjoyed
27769,Enjoyed
27770,Enjoyed
27771,Enjoyed
27772,Enjoyed
27773,Enjoyed
27774,Enjoyed
27775,Did Not Enjoy
27776,Enjoyed
27777,Enjoyed
27778,Enjoyed
27779,Did Not Enjoy
27780,Did Not Enjoy
27781,Did Not Enjoy
27782,Best Concert Ever
27783,Did Not Enjoy
27784,Did Not Enjoy
27785,Did Not Enjoy
27786,Enjoyed
27787,Enjoyed
27788,Did Not Enjoy
27789,Did Not Enjoy
27790,Did Not Enjoy
27791,Did Not Enjoy
27792,Did Not Enjoy
27793,Enjoyed
27794,Did Not Enjoy
27795,Worst Concert Ever
27796,Did Not Enjoy
27797,Enjoyed
27798,Did Not Enjoy
27799,Enjoyed
27800,Enjoyed
27801,Enjoyed
27802,Enjoyed
27803,Enjoyed
27804,Enjoyed
27805,Enjoyed
27806,Enjoyed
27807,Did Not Enjoy
27808,Enjoyed
27809,Did Not Enjoy
27810,Enjoyed
27811,Did Not Enjoy
27812,Did Not Enjoy
27813,Enjoyed
27814,Did Not Enjoy
27815,Enjoyed
27816,Enjoyed
27817,Enjoyed
27818,Enjoyed
27819,Did Not Enjoy
27820,Did Not Enjoy
27821,Enjoyed
27822,Enjoyed
27823,Did Not Enjoy
27824,Did Not Enjoy
27825,Enjoyed
27826,Did Not Enjoy
27827,Did Not Enjoy
27828,Enjoyed
27829,Enjoyed
27830,Enjoyed
27831,Enjoyed
27832,Did Not Enjoy
27833,Did Not Enjoy
27834,Enjoyed
27835,Did Not Enjoy
27836,Enjoyed
27837,Enjoyed
27838,Best Concert Ever
27839,Best Concert Ever
27840,Did Not Enjoy
27841,Did Not Enjoy
27842,Did Not Enjoy
27843,Worst Concert Ever
27844,Did Not Enjoy
27845,Enjoyed
27846,Enjoyed
27847,Did Not Enjoy
27848,Did Not Enjoy
27849,Did Not Enjoy
27850,Worst Concert Ever
27851,Did Not Enjoy
27852,Enjoyed
27853,Enjoyed
27854,Did Not Enjoy
27855,Did Not Enjoy
27856,Did Not Enjoy
27857,Did Not Enjoy
27858,Did Not Enjoy
27859,Enjoyed
27860,Enjoyed
27861,Enjoyed
27862,Did Not Enjoy
27863,Did Not Enjoy
27864,Enjoyed
27865,Did Not Enjoy
27866,Did Not Enjoy
27867,Enjoyed
27868,Did Not Enjoy
27869,Did Not Enjoy
27870,Enjoyed
27871,Did Not Enjoy
27872,Did Not Enjoy
27873,Enjoyed
27874,Did Not Enjoy
27875,Did Not Enjoy
27876,Enjoyed
27877,Did Not Enjoy
27878,Did Not Enjoy
27879,Enjoyed
27880,Enjoyed
27881,Did Not Enjoy
27882,Enjoyed
27883,Did Not Enjoy
27884,Did Not Enjoy
27885,Enjoyed
27886,Did Not Enjoy
27887,Did Not Enjoy
27888,Did Not Enjoy
27889,Enjoyed
27890,Enjoyed
27891,Did Not Enjoy
27892,Did Not Enjoy
27893,Did Not Enjoy
27894,Best Concert Ever
27895,Enjoyed
27896,Did Not Enjoy
27897,Enjoyed
27898,Enjoyed
27899,Did Not Enjoy
27900,Worst Concert Ever
27901,Enjoyed
27902,Did Not Enjoy
27903,Did Not Enjoy
27904,Enjoyed
27905,Did Not Enjoy
27906,Enjoyed
27907,Enjoyed
27908,Enjoyed
27909,Enjoyed
27910,Did Not Enjoy
27911,Enjoyed
27912,Did Not Enjoy
27913,Did Not Enjoy
27914,Did Not Enjoy
27915,Did Not Enjoy
27916,Did Not Enjoy
27917,Best Concert Ever
27918,Did Not Enjoy
27919,Enjoyed
27920,Enjoyed
27921,Enjoyed
27922,Enjoyed
27923,Enjoyed
27924,Did Not Enjoy
27925,Did Not Enjoy
27926,Did Not Enjoy
27927,Did Not Enjoy
27928,Enjoyed
27929,Enjoyed
27930,Did Not Enjoy
27931,Did Not Enjoy
27932,Enjoyed
27933,Enjoyed
27934,Enjoyed
27935,Enjoyed
27936,Worst Concert Ever
27937,Enjoyed
27938,Did Not Enjoy
27939,Best Concert Ever
27940,Did Not Enjoy
27941,Did Not Enjoy
27942,Did Not Enjoy
27943,Enjoyed
27944,Did Not Enjoy
27945,Did Not Enjoy
27946,Did Not Enjoy
27947,Did Not Enjoy
27948,Did Not Enjoy
27949,Did Not Enjoy
27950,Did Not Enjoy
27951,Worst Concert Ever
27952,Enjoyed
27953,Enjoyed
27954,Did Not Enjoy
27955,Did Not Enjoy
27956,Did Not Enjoy
27957,Did Not Enjoy
27958,Did Not Enjoy
27959,Enjoyed
27960,Best Concert Ever
27961,Enjoyed
27962,Did Not Enjoy
27963,Did Not Enjoy
27964,Enjoyed
27965,Best Concert Ever
27966,Did Not Enjoy
27967,Enjoyed
27968,Did Not Enjoy
27969,Did Not Enjoy
27970,Did Not Enjoy
27971,Did Not Enjoy
27972,Enjoyed
27973,Did Not Enjoy
27974,Did Not Enjoy
27975,Enjoyed
27976,Did Not Enjoy
27977,Enjoyed
27978,Enjoyed
27979,Did Not Enjoy
27980,Did Not Enjoy
27981,Did Not Enjoy
27982,Enjoyed
27983,Enjoyed
27984,Enjoyed
27985,Enjoyed
27986,Did Not Enjoy
27987,Enjoyed
27988,Enjoyed
27989,Did Not Enjoy
27990,Enjoyed
27991,Enjoyed
27992,Enjoyed
27993,Did Not Enjoy
27994,Did Not Enjoy
27995,Did Not Enjoy
27996,Did Not Enjoy
27997,Did Not Enjoy
27998,Best Concert Ever
27999,Enjoyed
28000,Enjoyed
28001,Enjoyed
28002,Did Not Enjoy
28003,Did Not Enjoy
28004,Enjoyed
28005,Enjoyed
28006,Did Not Enjoy
28007,Did Not Enjoy
28008,Did Not Enjoy
28009,Enjoyed
28010,Enjoyed
28011,Enjoyed
28012,Did Not Enjoy
28013,Enjoyed
28014,Did Not Enjoy
28015,Did Not Enjoy
28016,Enjoyed
28017,Did Not Enjoy
28018,Did Not Enjoy
28019,Enjoyed
28020,Enjoyed
28021,Did Not Enjoy
28022,Enjoyed
28023,Did Not Enjoy
28024,Did Not Enjoy
28025,Enjoyed
28026,Did Not Enjoy
28027,Did Not Enjoy
28028,Enjoyed
28029,Enjoyed
28030,Did Not Enjoy
28031,Enjoyed
28032,Enjoyed
28033,Did Not Enjoy
28034,Did Not Enjoy
28035,Did Not Enjoy
28036,Enjoyed
28037,Enjoyed
28038,Enjoyed
28039,Did Not Enjoy
28040,Enjoyed
28041,Did Not Enjoy
28042,Enjoyed
28043,Enjoyed
28044,Enjoyed
28045,Did Not Enjoy
28046,Enjoyed
28047,Enjoyed
28048,Did Not Enjoy
28049,Enjoyed
28050,Enjoyed
28051,Enjoyed
28052,Enjoyed
28053,Did Not Enjoy
28054,Did Not Enjoy
28055,Did Not Enjoy
28056,Enjoyed
28057,Best Concert Ever
28058,Enjoyed
28059,Did Not Enjoy
28060,Enjoyed
28061,Enjoyed
28062,Did Not Enjoy
28063,Did Not Enjoy
28064,Did Not Enjoy
28065,Did Not Enjoy
28066,Did Not Enjoy
28067,Did Not Enjoy
28068,Enjoyed
28069,Did Not Enjoy
28070,Enjoyed
28071,Did Not Enjoy
28072,Best Concert Ever
28073,Did Not Enjoy
28074,Enjoyed
28075,Enjoyed
28076,Enjoyed
28077,Did Not Enjoy
28078,Best Concert Ever
28079,Enjoyed
28080,Did Not Enjoy
28081,Enjoyed
28082,Enjoyed
28083,Enjoyed
28084,Enjoyed
28085,Did Not Enjoy
28086,Enjoyed
28087,Did Not Enjoy
28088,Did Not Enjoy
28089,Enjoyed
28090,Enjoyed
28091,Did Not Enjoy
28092,Did Not Enjoy
28093,Worst Concert Ever
28094,Enjoyed
28095,Did Not Enjoy
28096,Did Not Enjoy
28097,Did Not Enjoy
28098,Did Not Enjoy
28099,Enjoyed
28100,Enjoyed
28101,Did Not Enjoy
28102,Did Not Enjoy
28103,Enjoyed
28104,Worst Concert Ever
28105,Enjoyed
28106,Enjoyed
28107,Worst Concert Ever
28108,Did Not Enjoy
28109,Enjoyed
28110,Best Concert Ever
28111,Enjoyed
28112,Best Concert Ever
28113,Best Concert Ever
28114,Did Not Enjoy
28115,Enjoyed
28116,Did Not Enjoy
28117,Enjoyed
28118,Did Not Enjoy
28119,Did Not Enjoy
28120,Best Concert Ever
28121,Enjoyed
28122,Did Not Enjoy
28123,Did Not Enjoy
28124,Enjoyed
28125,Enjoyed
28126,Enjoyed
28127,Did Not Enjoy
28128,Did Not Enjoy
28129,Did Not Enjoy
28130,Did Not Enjoy
28131,Enjoyed
28132,Did Not Enjoy
28133,Enjoyed
28134,Enjoyed
28135,Did Not Enjoy
28136,Did Not Enjoy
28137,Enjoyed
28138,Enjoyed
28139,Enjoyed
28140,Best Concert Ever
28141,Did Not Enjoy
28142,Enjoyed
28143,Did Not Enjoy
28144,Did Not Enjoy
28145,Did Not Enjoy
28146,Did Not Enjoy
28147,Did Not Enjoy
28148,Worst Concert Ever
28149,Enjoyed
28150,Did Not Enjoy
28151,Did Not Enjoy
28152,Did Not Enjoy
28153,Enjoyed
28154,Did Not Enjoy
28155,Worst Concert Ever
28156,Enjoyed
28157,Enjoyed
28158,Did Not Enjoy
28159,Enjoyed
28160,Did Not Enjoy
28161,Did Not Enjoy
28162,Did Not Enjoy
28163,Enjoyed
28164,Did Not Enjoy
28165,Enjoyed
28166,Did Not Enjoy
28167,Enjoyed
28168,Did Not Enjoy
28169,Enjoyed
28170,Did Not Enjoy
28171,Enjoyed
28172,Enjoyed
28173,Enjoyed
28174,Did Not Enjoy
28175,Did Not Enjoy
28176,Did Not Enjoy
28177,Worst Concert Ever
28178,Enjoyed
28179,Did Not Enjoy
28180,Enjoyed
28181,Enjoyed
28182,Enjoyed
28183,Enjoyed
28184,Enjoyed
28185,Did Not Enjoy
28186,Did Not Enjoy
28187,Did Not Enjoy
28188,Enjoyed
28189,Enjoyed
28190,Did Not Enjoy
28191,Enjoyed
28192,Worst Concert Ever
28193,Did Not Enjoy
28194,Worst Concert Ever
28195,Enjoyed
28196,Did Not Enjoy
28197,Did Not Enjoy
28198,Did Not Enjoy
28199,Worst Concert Ever
28200,Did Not Enjoy
28201,Did Not Enjoy
28202,Did Not Enjoy
28203,Did Not Enjoy
28204,Enjoyed
28205,Did Not Enjoy
28206,Best Concert Ever
28207,Did Not Enjoy
28208,Did Not Enjoy
28209,Did Not Enjoy
28210,Enjoyed
28211,Did Not Enjoy
28212,Did Not Enjoy
28213,Enjoyed
28214,Enjoyed
28215,Enjoyed
28216,Did Not Enjoy
28217,Enjoyed
28218,Worst Concert Ever
28219,Did Not Enjoy
28220,Did Not Enjoy
28221,Did Not Enjoy
28222,Did Not Enjoy
28223,Enjoyed
28224,Did Not Enjoy
28225,Enjoyed
28226,Enjoyed
28227,Did Not Enjoy
28228,Did Not Enjoy
28229,Did Not Enjoy
28230,Enjoyed
28231,Did Not Enjoy
28232,Enjoyed
28233,Did Not Enjoy
28234,Did Not Enjoy
28235,Enjoyed
28236,Did Not Enjoy
28237,Did Not Enjoy
28238,Did Not Enjoy
28239,Enjoyed
28240,Enjoyed
28241,Enjoyed
28242,Enjoyed
28243,Enjoyed
28244,Did Not Enjoy
28245,Enjoyed
28246,Did Not Enjoy
28247,Did Not Enjoy
28248,Did Not Enjoy
28249,Enjoyed
28250,Did Not Enjoy
28251,Enjoyed
28252,Enjoyed
28253,Did Not Enjoy
28254,Did Not Enjoy
28255,Enjoyed
28256,Did Not Enjoy
28257,Enjoyed
28258,Did Not Enjoy
28259,Enjoyed
28260,Did Not Enjoy
28261,Enjoyed
28262,Enjoyed
28263,Enjoyed
28264,Enjoyed
28265,Enjoyed
28266,Did Not Enjoy
28267,Did Not Enjoy
28268,Enjoyed
28269,Enjoyed
28270,Did Not Enjoy
28271,Did Not Enjoy
28272,Enjoyed
28273,Did Not Enjoy
28274,Did Not Enjoy
28275,Did Not Enjoy
28276,Enjoyed
28277,Did Not Enjoy
28278,Enjoyed
28279,Enjoyed
28280,Enjoyed
28281,Enjoyed
28282,Did Not Enjoy
28283,Enjoyed
28284,Enjoyed
28285,Did Not Enjoy
28286,Did Not Enjoy
28287,Enjoyed
28288,Enjoyed
28289,Worst Concert Ever
28290,Did Not Enjoy
28291,Did Not Enjoy
28292,Enjoyed
28293,Enjoyed
28294,Did Not Enjoy
28295,Did Not Enjoy
28296,Did Not Enjoy
28297,Did Not Enjoy
28298,Enjoyed
28299,Did Not Enjoy
28300,Enjoyed
28301,Enjoyed
28302,Did Not Enjoy
28303,Did Not Enjoy
28304,Worst Concert Ever
28305,Enjoyed
28306,Enjoyed
28307,Did Not Enjoy
28308,Did Not Enjoy
28309,Enjoyed
28310,Enjoyed
28311,Enjoyed
28312,Best Concert Ever
28313,Enjoyed
28314,Did Not Enjoy
28315,Did Not Enjoy
28316,Did Not Enjoy
28317,Worst Concert Ever
28318,Enjoyed
28319,Enjoyed
28320,Enjoyed
28321,Enjoyed
28322,Did Not Enjoy
28323,Enjoyed
28324,Enjoyed
28325,Worst Concert Ever
28326,Did Not Enjoy
28327,Did Not Enjoy
28328,Enjoyed
28329,Did Not Enjoy
28330,Enjoyed
28331,Enjoyed
28332,Did Not Enjoy
28333,Enjoyed
28334,Enjoyed
28335,Enjoyed
28336,Enjoyed
28337,Did Not Enjoy
28338,Did Not Enjoy
28339,Enjoyed
28340,Did Not Enjoy
28341,Did Not Enjoy
28342,Did Not Enjoy
28343,Did Not Enjoy
28344,Enjoyed
28345,Did Not Enjoy
28346,Did Not Enjoy
28347,Enjoyed
28348,Did Not Enjoy
28349,Enjoyed
28350,Did Not Enjoy
28351,Enjoyed
28352,Did Not Enjoy
28353,Enjoyed
28354,Did Not Enjoy
28355,Enjoyed
28356,Did Not Enjoy
28357,Did Not Enjoy
28358,Enjoyed
28359,Did Not Enjoy
28360,Did Not Enjoy
28361,Enjoyed
28362,Did Not Enjoy
28363,Enjoyed
28364,Enjoyed
28365,Enjoyed
28366,Enjoyed
28367,Did Not Enjoy
28368,Did Not Enjoy
28369,Did Not Enjoy
28370,Enjoyed
28371,Did Not Enjoy
28372,Did Not Enjoy
28373,Worst Concert Ever
28374,Did Not Enjoy
28375,Did Not Enjoy
28376,Did Not Enjoy
28377,Enjoyed
28378,Enjoyed
28379,Enjoyed
28380,Enjoyed
28381,Enjoyed
28382,Did Not Enjoy
28383,Did Not Enjoy
28384,Enjoyed
28385,Did Not Enjoy
28386,Did Not Enjoy
28387,Enjoyed
28388,Did Not Enjoy
28389,Did Not Enjoy
28390,Enjoyed
28391,Enjoyed
28392,Enjoyed
28393,Enjoyed
28394,Enjoyed
28395,Enjoyed
28396,Enjoyed
28397,Did Not Enjoy
28398,Worst Concert Ever
28399,Enjoyed
28400,Enjoyed
28401,Did Not Enjoy
28402,Did Not Enjoy
28403,Enjoyed
28404,Enjoyed
28405,Enjoyed
28406,Did Not Enjoy
28407,Did Not Enjoy
28408,Enjoyed
28409,Enjoyed
28410,Did Not Enjoy
28411,Best Concert Ever
28412,Enjoyed
28413,Enjoyed
28414,Enjoyed
28415,Did Not Enjoy
28416,Enjoyed
28417,Did Not Enjoy
28418,Enjoyed
28419,Worst Concert Ever
28420,Best Concert Ever
28421,Did Not Enjoy
28422,Did Not Enjoy
28423,Did Not Enjoy
28424,Enjoyed
28425,Enjoyed
28426,Did Not Enjoy
28427,Did Not Enjoy
28428,Enjoyed
28429,Did Not Enjoy
28430,Enjoyed
28431,Did Not Enjoy
28432,Did Not Enjoy
28433,Enjoyed
28434,Enjoyed
28435,Enjoyed
28436,Enjoyed
28437,Did Not Enjoy
28438,Worst Concert Ever
28439,Enjoyed
28440,Enjoyed
28441,Did Not Enjoy
28442,Enjoyed
28443,Did Not Enjoy
28444,Enjoyed
28445,Did Not Enjoy
28446,Worst Concert Ever
28447,Did Not Enjoy
28448,Enjoyed
28449,Did Not Enjoy
28450,Enjoyed
28451,Enjoyed
28452,Did Not Enjoy
28453,Enjoyed
28454,Did Not Enjoy
28455,Enjoyed
28456,Enjoyed
28457,Enjoyed
28458,Did Not Enjoy
28459,Best Concert Ever
28460,Did Not Enjoy
28461,Did Not Enjoy
28462,Did Not Enjoy
28463,Did Not Enjoy
28464,Did Not Enjoy
28465,Enjoyed
28466,Did Not Enjoy
28467,Enjoyed
28468,Did Not Enjoy
28469,Enjoyed
28470,Enjoyed
28471,Enjoyed
28472,Enjoyed
28473,Enjoyed
28474,Did Not Enjoy
28475,Enjoyed
28476,Did Not Enjoy
28477,Enjoyed
28478,Did Not Enjoy
28479,Did Not Enjoy
28480,Did Not Enjoy
28481,Enjoyed
28482,Enjoyed
28483,Did Not Enjoy
28484,Best Concert Ever
28485,Did Not Enjoy
28486,Enjoyed
28487,Enjoyed
28488,Did Not Enjoy
28489,Enjoyed
28490,Did Not Enjoy
28491,Enjoyed
28492,Enjoyed
28493,Enjoyed
28494,Enjoyed
28495,Best Concert Ever
28496,Did Not Enjoy
28497,Enjoyed
28498,Enjoyed
28499,Enjoyed
28500,Did Not Enjoy
28501,Enjoyed
28502,Did Not Enjoy
28503,Did Not Enjoy
28504,Did Not Enjoy
28505,Enjoyed
28506,Enjoyed
28507,Did Not Enjoy
28508,Did Not Enjoy
28509,Best Concert Ever
28510,Did Not Enjoy
28511,Did Not Enjoy
28512,Enjoyed
28513,Enjoyed
28514,Enjoyed
28515,Did Not Enjoy
28516,Did Not Enjoy
28517,Enjoyed
28518,Best Concert Ever
28519,Did Not Enjoy
28520,Enjoyed
28521,Did Not Enjoy
28522,Did Not Enjoy
28523,Did Not Enjoy
28524,Enjoyed
28525,Did Not Enjoy
28526,Enjoyed
28527,Did Not Enjoy
28528,Did Not Enjoy
28529,Enjoyed
28530,Enjoyed
28531,Enjoyed
28532,Did Not Enjoy
28533,Enjoyed
28534,Enjoyed
28535,Did Not Enjoy
28536,Enjoyed
28537,Enjoyed
28538,Did Not Enjoy
28539,Enjoyed
28540,Did Not Enjoy
28541,Did Not Enjoy
28542,Enjoyed
28543,Enjoyed
28544,Did Not Enjoy
28545,Did Not Enjoy
28546,Enjoyed
28547,Enjoyed
28548,Enjoyed
28549,Enjoyed
28550,Did Not Enjoy
28551,Enjoyed
28552,Did Not Enjoy
28553,Enjoyed
28554,Did Not Enjoy
28555,Enjoyed
28556,Enjoyed
28557,Did Not Enjoy
28558,Enjoyed
28559,Enjoyed
28560,Enjoyed
28561,Enjoyed
28562,Did Not Enjoy
28563,Enjoyed
28564,Enjoyed
28565,Enjoyed
28566,Enjoyed
28567,Did Not Enjoy
28568,Did Not Enjoy
28569,Did Not Enjoy
28570,Did Not Enjoy
28571,Enjoyed
28572,Did Not Enjoy
28573,Enjoyed
28574,Enjoyed
28575,Did Not Enjoy
28576,Did Not Enjoy
28577,Enjoyed
28578,Enjoyed
28579,Did Not Enjoy
28580,Enjoyed
28581,Enjoyed
28582,Did Not Enjoy
28583,Did Not Enjoy
28584,Did Not Enjoy
28585,Did Not Enjoy
28586,Did Not Enjoy
28587,Worst Concert Ever
28588,Enjoyed
28589,Enjoyed
28590,Did Not Enjoy
28591,Best Concert Ever
28592,Enjoyed
28593,Enjoyed
28594,Did Not Enjoy
28595,Did Not Enjoy
28596,Did Not Enjoy
28597,Did Not Enjoy
28598,Enjoyed
28599,Enjoyed
28600,Best Concert Ever
28601,Did Not Enjoy
28602,Enjoyed
28603,Enjoyed
28604,Enjoyed
28605,Did Not Enjoy
28606,Did Not Enjoy
28607,Enjoyed
28608,Enjoyed
28609,Did Not Enjoy
28610,Enjoyed
28611,Enjoyed
28612,Enjoyed
28613,Did Not Enjoy
28614,Did Not Enjoy
28615,Did Not Enjoy
28616,Enjoyed
28617,Enjoyed
28618,Enjoyed
28619,Did Not Enjoy
28620,Enjoyed
28621,Did Not Enjoy
28622,Did Not Enjoy
28623,Did Not Enjoy
28624,Did Not Enjoy
28625,Did Not Enjoy
28626,Enjoyed
28627,Did Not Enjoy
28628,Did Not Enjoy
28629,Did Not Enjoy
28630,Enjoyed
28631,Enjoyed
28632,Enjoyed
28633,Best Concert Ever
28634,Did Not Enjoy
28635,Enjoyed
28636,Did Not Enjoy
28637,Enjoyed
28638,Enjoyed
28639,Enjoyed
28640,Did Not Enjoy
28641,Did Not Enjoy
28642,Did Not Enjoy
28643,Enjoyed
28644,Enjoyed
28645,Enjoyed
28646,Enjoyed
28647,Did Not Enjoy
28648,Enjoyed
28649,Did Not Enjoy
28650,Did Not Enjoy
28651,Enjoyed
28652,Enjoyed
28653,Did Not Enjoy
